arrivaltime,ticker,latency
2.02946E+13,IC2212,5321
2.02946E+13,IF2212,3150
2.02946E+13,IC2207,1844
2.02946E+13,IC2208,1037
2.02946E+13,IF2207,1038
2.02946E+13,IH2207,1358
2.02946E+13,IH2208,2162
2.02951E+13,IC2209,9289
2.02951E+13,IC2212,5395
2.02951E+13,IF2209,4336
2.02951E+13,IH2209,5760
2.02951E+13,IF2212,3748
2.02951E+13,IH2212,4345
2.02951E+13,IC2207,2415
2.02951E+13,IC2208,1432
2.02951E+13,IF2207,1076
2.02951E+13,IF2208,1467
2.02951E+13,IH2207,1181
2.02951E+13,IH2208,4051
2.02956E+13,IC2209,6132
2.02956E+13,IF2209,1139
2.02956E+13,IH2209,1389
2.02956E+13,IC2212,591
2.02956E+13,IF2212,1728
2.02956E+13,IH2212,702
2.02956E+13,IC2207,1206
2.02956E+13,IF2207,1933
2.02956E+13,IH2207,7414
2.02956E+13,IC2208,792
2.02956E+13,IF2208,6239
2.02956E+13,IH2208,563
2.02961E+13,IC2209,1801
2.02961E+13,IF2209,618
2.02961E+13,IH2209,845
2.02961E+13,IC2212,1578
2.02961E+13,IF2212,664
2.02961E+13,IC2207,394
2.02961E+13,IC2208,1000
2.02961E+13,IF2207,775
2.02961E+13,IH2207,1074
2.02961E+13,IF2208,1604
2.02961E+13,IH2208,433
2.02967E+13,IC2209,4248
2.02967E+13,IF2209,1672
2.02967E+13,IC2212,409
2.02967E+13,IF2212,7631
2.02967E+13,IH2212,8888
2.02967E+13,IC2207,5603
2.02967E+13,IF2207,4456
2.02967E+13,IC2208,2300
2.02967E+13,IF2208,1908
2.02967E+13,IH2207,875
2.02971E+13,IC2209,5980
2.02971E+13,IF2209,1541
2.02971E+13,IH2209,594
2.02971E+13,IC2212,6427
2.02971E+13,IF2212,2631
2.02971E+13,IC2207,531
2.02971E+13,IC2208,9010
2.02971E+13,IF2208,4032
2.02971E+13,IF2207,8428
2.02971E+13,IH2207,3494
2.02976E+13,IC2209,1940
2.02976E+13,IF2209,1463
2.02976E+13,IH2209,954
2.02976E+13,IC2212,7378
2.02976E+13,IF2212,4218
2.02976E+13,IH2212,1817
2.02976E+13,IC2207,963
2.02976E+13,IF2207,1659
2.02976E+13,IF2208,1794
2.02976E+13,IH2207,1491
2.02982E+13,IC2209,6929
2.02982E+13,IF2209,3888
2.02982E+13,IH2209,4644
2.02982E+13,IF2212,3149
2.02982E+13,IH2212,1658
2.02982E+13,IC2207,2075
2.02982E+13,IF2207,685
2.02982E+13,IH2207,990
2.02982E+13,IF2208,1508
2.02982E+13,IH2208,1748
2.02987E+13,IC2209,5183
2.02987E+13,IF2209,1028
2.02987E+13,IH2209,6609
2.02987E+13,IF2212,2870
2.02987E+13,IC2207,748
2.02987E+13,IF2207,486
2.02987E+13,IH2207,3990
2.02987E+13,IC2208,2000
2.02987E+13,IF2208,4394
2.02987E+13,IH2208,2562
2.02992E+13,IC2209,1552
2.02992E+13,IF2209,605
2.02992E+13,IH2209,977
2.02992E+13,IC2212,420
2.02992E+13,IF2212,5048
2.02992E+13,IC2207,3838
2.02992E+13,IF2207,798
2.02992E+13,IC2208,1398
2.02992E+13,IF2208,1071
2.02992E+13,IH2207,1044
2.02992E+13,IH2208,1402
2.02996E+13,IC2209,3385
2.02996E+13,IF2209,1807
2.02996E+13,IH2209,685
2.02996E+13,IC2212,2057
2.02996E+13,IH2212,529
2.02996E+13,IC2207,5565
2.02996E+13,IC2208,1556
2.02996E+13,IF2207,4151
2.02996E+13,IH2207,588
2.02996E+13,IF2208,2672
2.02996E+13,IH2208,4846
2.03001E+13,IC2209,4633
2.03001E+13,IF2209,1465
2.03001E+13,IH2209,1321
2.03001E+13,IC2212,1300
2.03001E+13,IF2212,6544
2.03001E+13,IC2207,4862
2.03001E+13,IC2208,5149
2.03001E+13,IF2207,4338
2.03001E+13,IF2208,3284
2.03001E+13,IH2207,3854
2.03006E+13,IC2209,6474
2.03006E+13,IF2209,1744
2.03006E+13,IH2209,876
2.03006E+13,IC2212,935
2.03006E+13,IF2212,1753
2.03006E+13,IH2212,8401
2.03006E+13,IC2207,812
2.03006E+13,IF2207,1573
2.03006E+13,IH2207,1302
2.03006E+13,IH2208,1203
2.03011E+13,IF2209,7035
2.03011E+13,IH2209,1634
2.03011E+13,IC2212,1726
2.03011E+13,IF2212,819
2.03011E+13,IC2207,1772
2.03011E+13,IF2207,2741
2.03011E+13,IH2207,1134
2.03011E+13,IC2208,833
2.03011E+13,IF2208,735
2.03011E+13,IH2208,1225
2.03016E+13,IC2209,12435
2.03016E+13,IF2209,8106
2.03016E+13,IH2209,854
2.03016E+13,IC2212,7176
2.03016E+13,IF2212,4871
2.03016E+13,IH2212,2840
2.03016E+13,IC2207,441
2.03016E+13,IC2208,12708
2.03016E+13,IF2208,4249
2.03016E+13,IF2207,9760
2.03016E+13,IH2207,4997
2.03016E+13,IH2208,2960
2.03021E+13,IC2209,2807
2.03021E+13,IF2209,1505
2.03021E+13,IH2209,1710
2.03021E+13,IC2212,1134
2.03021E+13,IF2212,1423
2.03021E+13,IC2207,1278
2.03021E+13,IF2207,2926
2.03021E+13,IF2208,5822
2.03021E+13,IH2207,3537
2.03027E+13,IC2209,1692
2.03027E+13,IF2209,730
2.03027E+13,IH2209,713
2.03027E+13,IC2212,696
2.03027E+13,IF2212,1157
2.03027E+13,IC2207,5222
2.03027E+13,IC2208,3370
2.03027E+13,IF2207,4791
2.03027E+13,IH2207,2826
2.03032E+13,IC2209,5382
2.03032E+13,IF2209,1553
2.03032E+13,IH2209,578
2.03032E+13,IC2212,1612
2.03032E+13,IF2212,8011
2.03032E+13,IC2207,5456
2.03032E+13,IF2207,2725
2.03032E+13,IH2207,1685
2.03032E+13,IH2208,1769
2.03036E+13,IC2209,1748
2.03036E+13,IF2209,546
2.03036E+13,IH2209,2093
2.03036E+13,IC2212,1554
2.03036E+13,IF2212,526
2.03036E+13,IC2207,2187
2.03036E+13,IC2208,969
2.03036E+13,IF2207,376
2.03036E+13,IF2208,679
2.03036E+13,IH2207,647
2.03036E+13,IH2208,1610
2.03041E+13,IC2209,2634
2.03041E+13,IF2209,6767
2.03041E+13,IH2209,4488
2.03041E+13,IC2212,5969
2.03041E+13,IH2212,4172
2.03041E+13,IC2207,2998
2.03041E+13,IF2207,1427
2.03041E+13,IF2208,926
2.03041E+13,IH2207,442
2.03046E+13,IC2209,6912
2.03046E+13,IF2209,3370
2.03046E+13,IC2212,4577
2.03046E+13,IF2212,2608
2.03046E+13,IH2212,1028
2.03046E+13,IC2207,1265
2.03046E+13,IF2207,954
2.03046E+13,IH2207,4742
2.03046E+13,IC2208,2323
2.03046E+13,IF2208,900
2.03046E+13,IH2208,3532
2.03051E+13,IC2209,4979
2.03051E+13,IF2209,1869
2.03051E+13,IC2212,1839
2.03051E+13,IF2212,575
2.03051E+13,IH2212,1508
2.03051E+13,IC2207,2401
2.03051E+13,IF2207,892
2.03051E+13,IH2207,1846
2.03051E+13,IC2208,1751
2.03051E+13,IF2208,1503
2.03051E+13,IH2208,1873
2.03056E+13,IC2209,2955
2.03056E+13,IF2209,1737
2.03056E+13,IH2209,1029
2.03056E+13,IC2212,1878
2.03056E+13,IF2212,829
2.03056E+13,IH2212,1059
2.03056E+13,IC2207,6571
2.03056E+13,IF2207,4328
2.03056E+13,IH2207,2251
2.03056E+13,IC2208,1591
2.03056E+13,IF2208,768
2.03056E+13,IH2208,1152
2.03061E+13,IC2209,3766
2.03061E+13,IF2209,1763
2.03061E+13,IH2209,1945
2.03061E+13,IC2212,2343
2.03061E+13,IF2212,636
2.03061E+13,IC2207,846
2.03061E+13,IF2207,984
2.03061E+13,IH2207,761
2.03061E+13,IF2208,6581
2.03061E+13,IH2208,1696
2.03066E+13,IC2209,5981
2.03066E+13,IF2209,9267
2.03066E+13,IH2209,7199
2.03066E+13,IC2212,4425
2.03066E+13,IF2212,7128
2.03066E+13,IC2207,4419
2.03066E+13,IF2207,2535
2.03066E+13,IH2207,983
2.03066E+13,IH2208,1334
2.03072E+13,IC2209,2848
2.03072E+13,IF2209,6878
2.03072E+13,IC2212,2438
2.03072E+13,IF2212,390
2.03072E+13,IC2207,1759
2.03072E+13,IF2207,1223
2.03072E+13,IH2207,673
2.03072E+13,IH2208,471
2.03076E+13,IC2209,7167
2.03076E+13,IF2209,3970
2.03076E+13,IH2209,2468
2.03076E+13,IC2212,4247
2.03076E+13,IF2212,871
2.03076E+13,IH2212,4009
2.03076E+13,IC2207,2105
2.03076E+13,IC2208,5435
2.03076E+13,IF2207,3632
2.03076E+13,IF2208,2113
2.03076E+13,IH2207,3724
2.03081E+13,IC2209,5101
2.03081E+13,IF2209,839
2.03081E+13,IH2209,735
2.03081E+13,IC2212,1904
2.03081E+13,IF2212,1406
2.03081E+13,IH2212,1091
2.03081E+13,IC2207,1693
2.03081E+13,IC2208,507
2.03081E+13,IF2207,1792
2.03081E+13,IF2208,1905
2.03081E+13,IH2207,1713
2.03081E+13,IH2208,8470
2.03085E+13,IC2209,1782
2.03085E+13,IF2209,670
2.03085E+13,IH2209,877
2.03085E+13,IC2212,858
2.03085E+13,IF2212,538
2.03085E+13,IH2212,733
2.03085E+13,IC2207,5318
2.03085E+13,IF2207,5287
2.03085E+13,IH2207,2356
2.03085E+13,IC2208,1586
2.03085E+13,IF2208,1738
2.03085E+13,IH2208,511
2.0309E+13,IC2209,5656
2.0309E+13,IF2209,2124
2.0309E+13,IH2209,1121
2.0309E+13,IC2212,3353
2.0309E+13,IF2212,514
2.0309E+13,IH2212,1658
2.0309E+13,IC2207,1041
2.0309E+13,IC2208,2173
2.0309E+13,IF2207,623
2.0309E+13,IF2208,958
2.0309E+13,IH2207,1021
2.0309E+13,IH2208,1764
2.03095E+13,IC2209,5061
2.03095E+13,IF2209,1578
2.03095E+13,IH2209,582
2.03095E+13,IC2212,1801
2.03095E+13,IF2212,7499
2.03095E+13,IH2212,4599
2.03095E+13,IC2207,1728
2.03095E+13,IC2208,905
2.03095E+13,IF2207,1528
2.03095E+13,IF2208,1619
2.03095E+13,IH2207,965
2.03095E+13,IH2208,1395
2.031E+13,IC2209,1370
2.031E+13,IF2209,5612
2.031E+13,IH2209,3555
2.031E+13,IC2212,892
2.031E+13,IF2212,1647
2.031E+13,IH2212,1529
2.031E+13,IC2207,1413
2.031E+13,IF2207,578
2.031E+13,IH2207,754
2.031E+13,IC2208,1281
2.031E+13,IF2208,5920
2.03105E+13,IC2209,7014
2.03105E+13,IF2209,4109
2.03105E+13,IC2212,6026
2.03105E+13,IF2212,1596
2.03105E+13,IH2212,5834
2.03105E+13,IC2207,954
2.03105E+13,IC2208,4288
2.03105E+13,IF2207,2972
2.03105E+13,IF2208,1784
2.03105E+13,IH2207,4676
2.03105E+13,IH2208,3421
2.03111E+13,IC2209,6414
2.03111E+13,IF2209,704
2.03111E+13,IH2209,1493
2.03111E+13,IC2212,1693
2.03111E+13,IF2212,8723
2.03111E+13,IH2212,6972
2.03111E+13,IC2207,4540
2.03111E+13,IF2207,2026
2.03111E+13,IC2208,742
2.03111E+13,IF2208,479
2.03111E+13,IH2207,1576
2.03111E+13,IH2208,2045
2.03115E+13,IC2209,1594
2.03115E+13,IF2209,394
2.03115E+13,IH2209,465
2.03115E+13,IC2212,1233
2.03115E+13,IF2212,1826
2.03115E+13,IH2212,2073
2.03115E+13,IC2207,6598
2.03115E+13,IC2208,3811
2.03115E+13,IF2207,5541
2.03115E+13,IH2207,1358
2.03115E+13,IF2208,4023
2.03115E+13,IH2208,5474
2.03121E+13,IC2209,4421
2.03121E+13,IF2209,1574
2.03121E+13,IH2209,528
2.03121E+13,IC2212,1978
2.03121E+13,IF2212,1311
2.03121E+13,IC2207,1253
2.03121E+13,IC2208,1925
2.03121E+13,IF2207,1664
2.03121E+13,IF2208,565
2.03121E+13,IH2207,1041
2.03121E+13,IH2208,1583
2.03125E+13,IF2209,6423
2.03125E+13,IH2209,1944
2.03125E+13,IC2212,6896
2.03125E+13,IC2207,5102
2.03125E+13,IF2207,3074
2.03125E+13,IH2207,563
2.03125E+13,IC2208,912
2.03125E+13,IF2208,805
2.03125E+13,IH2208,941
2.0313E+13,IC2209,2653
2.0313E+13,IF2209,7222
2.0313E+13,IC2212,2208
2.0313E+13,IF2212,5997
2.0313E+13,IC2207,1609
2.0313E+13,IF2207,929
2.0313E+13,IH2207,558
2.0313E+13,IC2208,913
2.0313E+13,IF2208,4343
2.0313E+13,IH2208,2298
2.03135E+13,IC2209,2044
2.03135E+13,IF2209,4967
2.03135E+13,IC2212,5646
2.03135E+13,IC2207,3954
2.03135E+13,IC2208,4609
2.03135E+13,IF2208,1131
2.03135E+13,IF2207,4295
2.03135E+13,IH2207,5122
2.03135E+13,IH2208,1755
2.0314E+13,IC2209,12597
2.0314E+13,IF2209,7218
2.0314E+13,IH2209,4589
2.0314E+13,IC2212,2147
2.0314E+13,IF2212,1634
2.0314E+13,IH2212,1038
2.0314E+13,IC2207,2002
2.0314E+13,IC2208,608
2.0314E+13,IF2207,1779
2.0314E+13,IF2208,416
2.0314E+13,IH2207,2099
2.0314E+13,IH2208,902
2.03145E+13,IC2209,2091
2.03145E+13,IF2209,1238
2.03145E+13,IC2212,1734
2.03145E+13,IF2212,823
2.03145E+13,IH2212,1035
2.03145E+13,IC2207,6873
2.03145E+13,IF2207,4655
2.03145E+13,IH2207,2498
2.03145E+13,IC2208,1089
2.03145E+13,IF2208,1384
2.03145E+13,IH2208,5086
2.03152E+13,IC2209,1884
2.03152E+13,IF2209,1479
2.03152E+13,IC2212,780
2.03152E+13,IF2212,1322
2.03152E+13,IH2212,475
2.03152E+13,IC2207,1375
2.03152E+13,IF2207,630
2.03152E+13,IH2207,1636
2.03152E+13,IC2208,1273
2.03152E+13,IF2208,548
2.03152E+13,IH2208,1786
2.03157E+13,IC2209,5736
2.03157E+13,IF2209,2303
2.03157E+13,IH2209,520
2.03157E+13,IC2212,1852
2.03157E+13,IF2212,671
2.03157E+13,IH2212,7573
2.03157E+13,IC2207,2523
2.03157E+13,IC2208,1927
2.03157E+13,IF2207,5654
2.03157E+13,IF2208,3281
2.03157E+13,IH2207,1601
2.03157E+13,IH2208,805
2.03161E+13,IC2209,2225
2.03161E+13,IF2209,6340
2.03161E+13,IH2209,4164
2.03161E+13,IC2212,1848
2.03161E+13,IF2212,642
2.03161E+13,IH2212,779
2.03161E+13,IC2207,798
2.03161E+13,IF2207,993
2.03161E+13,IH2207,1141
2.03161E+13,IC2208,1276
2.03161E+13,IF2208,4978
2.03161E+13,IH2208,2381
2.03166E+13,IC2209,1626
2.03166E+13,IF2209,440
2.03166E+13,IH2209,428
2.03166E+13,IC2212,4725
2.03166E+13,IF2212,5772
2.03166E+13,IH2212,4205
2.03166E+13,IC2207,2743
2.03166E+13,IC2208,5601
2.03166E+13,IF2208,2302
2.03166E+13,IF2207,5383
2.03166E+13,IH2207,4962
2.03166E+13,IH2208,3620
2.03171E+13,IC2209,11919
2.03171E+13,IF2209,5700
2.03171E+13,IH2209,2038
2.03171E+13,IC2212,1782
2.03171E+13,IF2212,398
2.03171E+13,IC2207,2161
2.03171E+13,IF2207,785
2.03171E+13,IH2207,1259
2.03171E+13,IH2208,1784
2.03175E+13,IC2209,2100
2.03175E+13,IF2209,636
2.03175E+13,IC2212,565
2.03175E+13,IF2212,750
2.03175E+13,IC2207,6777
2.03175E+13,IF2207,4741
2.03175E+13,IH2207,2735
2.03175E+13,IH2208,4118
2.0318E+13,IC2209,2045
2.0318E+13,IF2209,1006
2.0318E+13,IH2209,1283
2.0318E+13,IC2212,2157
2.0318E+13,IF2212,1595
2.0318E+13,IC2207,1810
2.0318E+13,IC2208,4614
2.0318E+13,IF2208,609
2.0318E+13,IF2207,4391
2.0318E+13,IH2207,695
2.0318E+13,IH2208,1437
2.03185E+13,IC2209,6322
2.03185E+13,IF2209,2574
2.03185E+13,IC2212,1846
2.03185E+13,IF2212,1199
2.03185E+13,IC2207,1236
2.03185E+13,IC2208,1810
2.03185E+13,IF2207,1475
2.03185E+13,IF2208,946
2.03185E+13,IH2207,1846
2.03185E+13,IH2208,653
2.0319E+13,IC2209,2888
2.0319E+13,IF2209,7778
2.0319E+13,IH2209,3917
2.0319E+13,IC2212,2155
2.0319E+13,IF2212,1141
2.0319E+13,IF2207,1944
2.0319E+13,IH2207,1075
2.0319E+13,IC2208,1371
2.0319E+13,IF2208,1724
2.03196E+13,IF2209,3394
2.03196E+13,IH2209,1378
2.03196E+13,IC2212,6372
2.03196E+13,IF2212,5753
2.03196E+13,IC2207,3861
2.03196E+13,IF2207,636
2.03196E+13,IC2208,3186
2.03196E+13,IH2207,4911
2.03196E+13,IF2208,3445
2.03196E+13,IH2208,2140
2.03201E+13,IC2209,5498
2.03201E+13,IF2209,1906
2.03201E+13,IH2209,1589
2.03201E+13,IC2212,895
2.03201E+13,IF2212,643
2.03201E+13,IH2212,571
2.03201E+13,IC2207,1957
2.03201E+13,IF2207,1753
2.03201E+13,IH2207,1716
2.03201E+13,IC2208,2139
2.03201E+13,IF2208,7810
2.03201E+13,IH2208,4021
2.03206E+13,IC2209,6884
2.03206E+13,IF2209,3267
2.03206E+13,IH2209,1520
2.03206E+13,IF2212,1767
2.03206E+13,IH2212,5248
2.03206E+13,IC2207,4047
2.03206E+13,IF2207,6472
2.03206E+13,IH2207,4706
2.03206E+13,IC2208,4932
2.03206E+13,IF2208,2229
2.03206E+13,IH2208,1657
2.0321E+13,IF2209,2597
2.0321E+13,IH2209,1493
2.0321E+13,IC2212,1285
2.0321E+13,IF2212,1720
2.0321E+13,IH2212,2207
2.0321E+13,IC2207,6064
2.0321E+13,IF2207,2240
2.0321E+13,IH2207,1334
2.0321E+13,IC2208,2178
2.0321E+13,IF2208,1320
2.0321E+13,IH2208,455
2.03215E+13,IC2209,5860
2.03215E+13,IF2209,1587
2.03215E+13,IH2209,1425
2.03215E+13,IF2212,5546
2.03215E+13,IH2212,5499
2.03215E+13,IC2207,1368
2.03215E+13,IF2207,1283
2.03215E+13,IH2207,1148
2.03215E+13,IC2208,1231
2.03215E+13,IF2208,1169
2.03215E+13,IH2208,1506
2.0322E+13,IC2209,1807
2.0322E+13,IC2212,965
2.0322E+13,IF2209,5669
2.0322E+13,IF2212,1457
2.0322E+13,IH2209,1213
2.0322E+13,IC2207,1731
2.0322E+13,IC2208,5225
2.0322E+13,IF2208,1917
2.0322E+13,IF2207,5254
2.0322E+13,IH2207,2154
2.0322E+13,IH2208,1233
2.03225E+13,IC2209,2142
2.03225E+13,IF2209,1368
2.03225E+13,IH2209,1587
2.03225E+13,IC2212,1967
2.03225E+13,IF2212,4666
2.03225E+13,IC2207,2817
2.03225E+13,IF2207,1821
2.03225E+13,IH2207,4298
2.03225E+13,IC2208,2345
2.03225E+13,IF2208,1092
2.03225E+13,IH2208,1476
2.0323E+13,IF2209,14033
2.0323E+13,IH2209,10952
2.0323E+13,IC2212,8194
2.0323E+13,IF2212,6240
2.0323E+13,IC2207,2192
2.0323E+13,IF2207,703
2.0323E+13,IH2207,1247
2.0323E+13,IC2208,1775
2.0323E+13,IH2208,762
2.03235E+13,IC2209,2054
2.03235E+13,IF2209,1194
2.03235E+13,IH2209,1070
2.03235E+13,IC2212,7009
2.03235E+13,IH2212,2068
2.03235E+13,IC2207,425
2.03235E+13,IF2207,5712
2.03235E+13,IH2207,2738
2.03235E+13,IC2208,5676
2.03235E+13,IH2208,4125
2.0324E+13,IC2209,1920
2.0324E+13,IF2209,1279
2.0324E+13,IH2209,1575
2.0324E+13,IC2212,1721
2.0324E+13,IF2212,1823
2.0324E+13,IC2207,7012
2.0324E+13,IF2207,2430
2.0324E+13,IH2207,1714
2.0324E+13,IC2208,921
2.0324E+13,IH2208,13763
2.03245E+13,IC2209,10522
2.03245E+13,IF2209,5828
2.03245E+13,IH2209,1195
2.03245E+13,IC2212,1072
2.03245E+13,IF2212,1435
2.03245E+13,IC2207,1480
2.03245E+13,IF2207,1684
2.03245E+13,IH2207,1155
2.03245E+13,IC2208,1246
2.03245E+13,IF2208,5192
2.03245E+13,IH2208,1571
2.03251E+13,IC2209,2044
2.03251E+13,IF2209,6187
2.03251E+13,IH2209,2727
2.03251E+13,IC2212,462
2.03251E+13,IF2212,1587
2.03251E+13,IC2207,1214
2.03251E+13,IF2207,623
2.03251E+13,IH2207,1784
2.03251E+13,IC2208,1501
2.03251E+13,IF2208,3246
2.03251E+13,IH2208,1206
2.03255E+13,IC2209,5434
2.03255E+13,IF2209,721
2.03255E+13,IC2212,3982
2.03255E+13,IF2212,1700
2.03255E+13,IH2209,1509
2.03255E+13,IC2207,1447
2.03255E+13,IF2207,2031
2.03255E+13,IH2207,6036
2.03255E+13,IC2208,4026
2.03255E+13,IF2208,2734
2.03255E+13,IH2208,1582
2.0326E+13,IC2209,6009
2.0326E+13,IF2209,1753
2.0326E+13,IH2209,1276
2.0326E+13,IC2212,1683
2.0326E+13,IF2212,6633
2.0326E+13,IC2207,4090
2.0326E+13,IC2208,2586
2.0326E+13,IF2207,1849
2.0326E+13,IH2207,1567
2.0326E+13,IH2208,1851
2.03265E+13,IC2209,3172
2.03265E+13,IF2209,622
2.03265E+13,IH2209,2839
2.03265E+13,IC2212,7890
2.03265E+13,IF2212,3296
2.03265E+13,IH2212,628
2.03265E+13,IC2207,2752
2.03265E+13,IF2207,6092
2.03265E+13,IH2207,3602
2.03265E+13,IC2208,6021
2.03265E+13,IF2208,2558
2.03265E+13,IH2208,870
2.0327E+13,IC2209,2475
2.0327E+13,IF2209,1529
2.0327E+13,IH2209,1604
2.0327E+13,IC2212,1891
2.0327E+13,IF2212,2085
2.0327E+13,IH2212,676
2.0327E+13,IC2207,6698
2.0327E+13,IC2208,5028
2.0327E+13,IF2207,1617
2.0327E+13,IF2208,900
2.0327E+13,IH2207,550
2.0327E+13,IH2208,723
2.03275E+13,IC2209,10837
2.03275E+13,IF2209,5814
2.03275E+13,IH2209,915
2.03275E+13,IC2212,1044
2.03275E+13,IF2212,1011
2.03275E+13,IH2212,3848
2.03275E+13,IC2207,1630
2.03275E+13,IC2208,2509
2.03275E+13,IF2207,1192
2.03275E+13,IF2208,1547
2.03275E+13,IH2207,1290
2.03275E+13,IH2208,1708
2.0328E+13,IC2209,2852
2.0328E+13,IF2209,5601
2.0328E+13,IH2209,3145
2.0328E+13,IC2212,1162
2.0328E+13,IF2212,1628
2.0328E+13,IC2207,1774
2.0328E+13,IC2208,1224
2.0328E+13,IF2207,1277
2.0328E+13,IF2208,4671
2.0328E+13,IH2208,720
2.0328E+13,IH2207,4251
2.03286E+13,IC2209,3009
2.03286E+13,IF2209,1818
2.03286E+13,IH2209,1953
2.03286E+13,IC2212,577
2.03286E+13,IF2212,1026
2.03286E+13,IH2212,1520
2.03286E+13,IC2207,1707
2.03286E+13,IF2207,2058
2.03286E+13,IH2207,6074
2.03286E+13,IF2208,4302
2.03286E+13,IH2208,3039
2.03291E+13,IC2209,6686
2.03291E+13,IF2209,1998
2.03291E+13,IH2209,1416
2.03291E+13,IC2212,1534
2.03291E+13,IF2212,9155
2.03291E+13,IC2207,5167
2.03291E+13,IF2207,2104
2.03291E+13,IF2208,2668
2.03291E+13,IH2207,683
2.03291E+13,IH2208,822
2.03296E+13,IC2209,4485
2.03296E+13,IF2209,1516
2.03296E+13,IH2209,2115
2.03296E+13,IC2207,2624
2.03296E+13,IF2207,6112
2.03296E+13,IH2207,3027
2.03296E+13,IC2208,745
2.03296E+13,IH2208,1824
2.033E+13,IC2209,2805
2.033E+13,IF2209,1787
2.033E+13,IH2209,1954
2.033E+13,IC2212,10011
2.033E+13,IF2212,11196
2.033E+13,IC2207,7632
2.033E+13,IF2207,653
2.033E+13,IC2208,4288
2.033E+13,IH2207,1193
2.03305E+13,IC2209,13060
2.03305E+13,IF2209,7401
2.03305E+13,IH2209,4151
2.03305E+13,IC2212,1640
2.03305E+13,IF2212,501
2.03305E+13,IH2212,6264
2.03305E+13,IC2207,2926
2.03305E+13,IC2208,6633
2.03305E+13,IF2208,972
2.03305E+13,IF2207,5954
2.03305E+13,IH2207,966
2.0331E+13,IC2209,2526
2.0331E+13,IF2209,9466
2.0331E+13,IH2209,5258
2.0331E+13,IC2212,1714
2.0331E+13,IF2212,533
2.0331E+13,IC2207,1720
2.0331E+13,IF2207,2239
2.0331E+13,IH2207,2406
2.0331E+13,IC2208,2382
2.0331E+13,IF2208,1317
2.03315E+13,IC2209,3584
2.03315E+13,IF2209,2677
2.03315E+13,IH2209,680
2.03315E+13,IC2212,929
2.03315E+13,IF2212,1305
2.03315E+13,IC2207,2167
2.03315E+13,IC2208,1271
2.03315E+13,IF2207,1047
2.03315E+13,IH2207,7590
2.0332E+13,IC2209,7098
2.0332E+13,IF2209,1198
2.0332E+13,IH2209,2035
2.0332E+13,IH2212,2555
2.0332E+13,IC2207,2981
2.0332E+13,IF2207,688
2.0332E+13,IF2208,1797
2.0332E+13,IH2207,1083
2.03325E+13,IF2209,2967
2.03325E+13,IH2209,1780
2.03325E+13,IC2212,1948
2.03325E+13,IF2212,2050
2.03325E+13,IC2207,2285
2.03325E+13,IF2207,7273
2.03325E+13,IH2207,4197
2.03325E+13,IH2208,7361
2.03331E+13,IC2209,2552
2.03331E+13,IF2209,1706
2.03331E+13,IH2209,986
2.03331E+13,IC2212,529
2.03331E+13,IF2212,6918
2.03331E+13,IC2207,5836
2.03331E+13,IF2207,2097
2.03331E+13,IH2207,1500
2.03331E+13,IF2208,6968
2.03336E+13,IC2209,5810
2.03336E+13,IF2209,2433
2.03336E+13,IH2209,1634
2.03336E+13,IC2212,9130
2.03336E+13,IF2212,6199
2.03336E+13,IC2207,4024
2.03336E+13,IC2208,1138
2.03336E+13,IF2207,547
2.03336E+13,IH2207,496
2.0334E+13,IC2209,9268
2.0334E+13,IF2209,6126
2.0334E+13,IH2209,5623
2.0334E+13,IC2212,3054
2.0334E+13,IF2212,1465
2.0334E+13,IC2207,1370
2.0334E+13,IC2208,806
2.0334E+13,IF2207,926
2.0334E+13,IH2207,1142
2.0334E+13,IF2208,1129
2.03345E+13,IC2209,1974
2.03345E+13,IF2209,1440
2.03345E+13,IH2209,1301
2.03345E+13,IC2212,1468
2.03345E+13,IF2212,1874
2.03345E+13,IH2212,1787
2.03345E+13,IC2207,1516
2.03345E+13,IF2207,2012
2.03345E+13,IH2207,7390
2.03345E+13,IC2208,5190
2.03345E+13,IH2208,3080
2.0335E+13,IC2209,5986
2.0335E+13,IF2209,743
2.0335E+13,IH2209,1931
2.0335E+13,IC2212,1386
2.0335E+13,IH2212,1155
2.0335E+13,IC2207,1690
2.0335E+13,IF2207,1499
2.0335E+13,IF2208,1842
2.0335E+13,IH2207,1257
2.0335E+13,IH2208,2074
2.03355E+13,IC2209,2644
2.03355E+13,IF2209,6361
2.03355E+13,IH2209,4641
2.03355E+13,IC2212,2754
2.03355E+13,IF2212,720
2.03355E+13,IC2207,1134
2.03355E+13,IF2207,5395
2.03355E+13,IH2207,3359
2.03355E+13,IH2208,2525
2.0336E+13,IC2209,2494
2.0336E+13,IF2209,2513
2.0336E+13,IH2209,853
2.0336E+13,IC2212,1305
2.0336E+13,IF2212,1530
2.0336E+13,IC2207,7298
2.0336E+13,IF2207,3617
2.0336E+13,IH2207,1845
2.0336E+13,IH2208,892
2.03365E+13,IC2209,5473
2.03365E+13,IF2209,1050
2.03365E+13,IH2209,856
2.03365E+13,IC2212,10242
2.03365E+13,IF2212,5445
2.03365E+13,IC2207,1032
2.03365E+13,IF2207,932
2.03365E+13,IH2207,542
2.03365E+13,IH2208,1757
2.03371E+13,IC2209,8115
2.03371E+13,IF2209,5469
2.03371E+13,IH2209,5117
2.03371E+13,IC2212,1154
